date,source,GWh,TWh,total_GWh,share
2001-10-01,Coal,148930.816,148.930816,281630.369,0.5288166064221576
2001-10-01,Gas,56376.441,56.376441,281630.369,0.2001788415083886
2001-10-01,Hydro,15234.503,15.234503,281630.369,0.05409396385089422
2001-10-01,Nuclear,60460.967,60.460967,281630.369,0.21468198623139254
2001-10-01,Solar,20.813,0.020812999999999998,281630.369,7.390183123326447e-05
2001-10-01,Wind,606.829,0.606829,281630.369,0.0021547001559338226
2001-11-01,Coal,144116.998,144.116998,266846.997,0.54007352385532
2001-11-01,Gas,44490.622,44.490622,266846.997,0.16672708518432383
2001-11-01,Hydro,15412.929,15.412929,266846.997,0.05775942458891528
2001-11-01,Nuclear,62341.711,62.341711000000004,266846.997,0.23362343103302755
2001-11-01,Solar,14.289,0.014289,266846.997,5.354753907910757e-05
2001-11-01,Wind,470.448,0.470448,266846.997,0.001762987799334313
2001-12-01,Coal,157402.35,157.40235,292340.096,0.5384220370509832
2001-12-01,Gas,47540.861,47.540861,292340.096,0.16262176023914282
2001-12-01,Hydro,19346.314,19.346314,292340.096,0.0661774223403142
2001-12-01,Nuclear,67430.878,67.43087799999999,292340.096,0.23065901298739394
2001-12-01,Solar,4.036,0.004036,292340.096,1.3805837978516635e-05
2001-12-01,Wind,615.657,0.615657,292340.096,0.0021059615441872195
2002-01-01,Coal,164358.018,164.35801800000002,306314.367,0.5365664680037682
2002-01-01,Gas,48412.832,48.412832,306314.367,0.1580494982137093
2002-01-01,Hydro,21794.932,21.794932,306314.367,0.07115217028001823
2002-01-01,Nuclear,70925.863,70.92586299999999,306314.367,0.23154598883048796
2002-01-01,Solar,11.32,0.01132,306314.367,3.6955498074956436e-05
2002-01-01,Wind,811.402,0.8114020000000001,306314.367,0.0026489191739413253
2002-02-01,Coal,143048.822,143.04882199999997,269944.707,0.5299189733696094
2002-02-01,Gas,44308.431,44.308431,269944.707,0.1641389138257858
2002-02-01,Hydro,20191.683,20.191683,269944.707,0.07479932918262407
2002-02-01,Nuclear,61658.274,61.658274,269944.707,0.228410753762251
2002-02-01,Solar,23.565,0.023565000000000003,269944.707,8.729565495796145e-05
2002-02-01,Wind,713.932,0.713932,269944.707,0.0026447342047717943
2002-03-01,Coal,151485.651,151.48565100000002,287646.074,0.5266390355809272
2002-03-01,Gas,51214.464,51.214464,287646.074,0.17804680344776755
2002-03-01,Hydro,21008.813,21.008813,287646.074,0.07303702326908865
2002-03-01,Nuclear,63040.647,63.040647,287646.074,0.21916046384140808
2002-03-01,Solar,44.397,0.044397,287646.074,0.0001543459272105344
2002-03-01,Wind,852.102,0.852102,287646.074,0.0029623279335980086
2002-04-01,Coal,142304.595,142.304595,275204.946,0.5170858920536988
2002-04-01,Gas,49146.409,49.146409,275204.946,0.17858112550055696
2002-04-01,Hydro,24246.605,24.246605,275204.946,0.08810381264005335
2002-04-01,Nuclear,58437.062,58.437062,275204.946,0.2123401590318802
2002-04-01,Solar,45.858,0.045857999999999996,275204.946,0.00016663217964113189
2002-04-01,Wind,1024.417,1.024417,275204.946,0.0037223785941695973
2002-05-01,Coal,151406.401,151.40640100000002,292511.80600000004,0.5176078294768041
2002-05-01,Gas,50275.237,50.275237000000004,292511.80600000004,0.17187421488211657
2002-05-01,Hydro,26662.695,26.662695,292511.80600000004,0.09115083375472371
2002-05-01,Nuclear,63032.192,63.032192,292511.80600000004,0.2154859759745902
2002-05-01,Solar,57.64,0.057640000000000004,292511.80600000004,0.0001970518755745537
2002-05-01,Wind,1077.641,1.077641,292511.80600000004,0.003684094036190799
2002-06-01,Coal,164667.695,164.667695,326105.314,0.5049525043924921
2002-06-01,Gas,65631.018,65.631018,326105.314,0.20125712517521255
2002-06-01,Hydro,28212.847,28.212847,326105.314,0.0865145270217829
2002-06-01,Nuclear,66371.896,66.37189599999999,326105.314,0.2035290231425054
2002-06-01,Solar,95.543,0.095543,326105.314,0.00029298203953830694
2002-06-01,Wind,1126.315,1.126315,326105.314,0.0034538382284687334
2002-07-01,Coal,183194.702,183.19470199999998,363979.437,0.5033105812513249
2002-07-01,Gas,83917.269,83.917269,363979.437,0.23055497225795205
2002-07-01,Hydro,25470.647,25.470647,363979.437,0.06997825813989597
2002-07-01,Nuclear,70420.827,70.420827,363979.437,0.1934747401678079
2002-07-01,Solar,85.537,0.085537,363979.437,0.00023500503408932966
2002-07-01,Wind,890.455,0.890455,363979.437,0.0024464431489298667
2002-08-01,Coal,179955.447,179.955447,357345.54199999996,0.5035894557207041
2002-08-01,Gas,84476.867,84.476867,357345.54199999996,0.2364010658344802
2002-08-01,Hydro,21083.924,21.083924,357345.54199999996,0.0590015028087296
2002-08-01,Nuclear,70777.688,70.777688,357345.54199999996,0.19806512095791026
2002-08-01,Solar,74.925,0.07492499999999999,357345.54199999996,0.00020967100801274304
2002-08-01,Wind,976.691,0.976691,357345.54199999996,0.0027331836701631504
2002-09-01,Coal,165366.309,165.366309,315883.448,0.5235041913307216
2002-09-01,Gas,68161.131,68.161131,315883.448,0.21577936872463163
2002-09-01,Hydro,17086.782,17.086782,315883.448,0.054092046000460275
2002-09-01,Nuclear,64480.79,64.48079,315883.448,0.2041284227086188
2002-09-01,Solar,52.608,0.052607999999999995,315883.448,0.00016654243941265326
2002-09-01,Wind,735.828,0.7358279999999999,315883.448,0.00232942879615522
2002-10-01,Coal,159099.294,159.099294,291729.811,0.5453652249478199
2002-10-01,Gas,54200.82,54.20082,291729.811,0.1857911600264945
2002-10-01,Hydro,17171.334,17.171333999999998,291729.811,0.058860402168498305
2002-10-01,Nuclear,60493.052,60.493052000000006,291729.811,0.2073598573715869
2002-10-01,Solar,30.956,0.030956,291729.811,0.0001061118844655886
2002-10-01,Wind,734.355,0.734355,291729.811,0.0025172436011347502
2002-11-01,Coal,156053.655,156.053655,283149.005,0.5511361588574185
2002-11-01,Gas,45160.876,45.160875999999995,283149.005,0.159495089873263
2002-11-01,Hydro,19730.029,19.730029,283149.005,0.06968072870324937
2002-11-01,Nuclear,61520.324,61.520324,283149.005,0.21727190600581486
2002-11-01,Solar,28.175,0.028175000000000002,283149.005,9.950591209034974e-05
2002-11-01,Wind,655.946,0.655946,283149.005,0.0023166106481638526
2002-12-01,Coal,172189.765,172.18976500000002,309623.67100000003,0.5561259720352583
2002-12-01,Gas,46100.393,46.100393,309623.67100000003,0.1488916943950322
2002-12-01,Hydro,21668.54,21.66854,309623.67100000003,0.06998347358267708
2002-12-01,Nuclear,68905.472,68.90547199999999,309623.67100000003,0.22254587892926309
2002-12-01,Solar,4.307,0.004307,309623.67100000003,1.3910435161787097e-05
2002-12-01,Wind,755.194,0.7551939999999999,309623.67100000003,0.0024390706226075326
2003-01-01,Coal,181313.153,181.313153,321945.61900999997,0.5631794386814384
2003-01-01,Gas,50175.746,50.175746,321945.61900999997,0.15585161914702586
2003-01-01,Hydro,20600.079,20.600079,321945.61900999997,0.06398620693565064
2003-01-01,Nuclear,69211.084,69.211084,321945.61900999997,0.2149775611571538
2003-01-01,Solar,13.21701,0.01321701,321945.61900999997,4.105354823787637e-05
2003-01-01,Wind,632.34,0.63234,321945.61900999997,0.001964120530493564
2003-02-01,Coal,156982.481,156.982481,282013.98827,0.55664785269341
2003-02-01,Gas,43546.573,43.546572999999995,282013.98827,0.15441281216982947
2003-02-01,Hydro,19779.86,19.77986,282013.98827,0.07013786841333125
2003-02-01,Nuclear,60941.869,60.941869,282013.98827,0.21609519929789547
2003-02-01,Solar,17.83027,0.01783027,282013.98827,6.322477161285104e-05
2003-02-01,Wind,745.375,0.745375,282013.98827,0.002643042653921048
2003-03-01,Coal,155001.775,155.00177499999998,286922.46609,0.5402218136218724
2003-03-01,Gas,46699.026,46.699025999999996,286922.46609,0.16275834596148964
2003-03-01,Hydro,24202.273,24.202273,286922.46609,0.08435126509894275
2003-03-01,Nuclear,59933.261,59.933261,286922.46609,0.2088831237816021
2003-03-01,Solar,50.02709,0.05002709,286922.46609,0.000174357521325318
2003-03-01,Wind,1036.104,1.0361040000000001,286922.46609,0.0036110940147677443
2003-04-01,Coal,141959.981,141.959981,269842.992,0.5260836308841401
2003-04-01,Gas,45195.383,45.195383,269842.992,0.16748770336789032
2003-04-01,Hydro,24758.962,24.758962,269842.992,0.09175321477312999
2003-04-01,Nuclear,56775.591,56.775591,269842.992,0.21040231795235947
2003-04-01,Solar,60.309,0.060308999999999995,269842.992,0.0002234966324417274
2003-04-01,Wind,1092.766,1.0927660000000001,269842.992,0.004049636390038249
2003-05-01,Coal,150262.977,150.262977,292307.501,0.5140578893320976
2003-05-01,Gas,49372.963,49.372963000000006,292307.501,0.16890761554558945
2003-05-01,Hydro,29395.256,29.395256,292307.501,0.1005627837104324
2003-05-01,Nuclear,62201.96,62.20196,292307.501,0.2127963182169588
2003-05-01,Solar,67.962,0.06796200000000001,292307.501,0.000232501731113633
2003-05-01,Wind,1006.383,1.006383,292307.501,0.0034428914638081768
2003-06-01,Coal,162284.63,162.28463,310642.434,0.5224161680371072
2003-06-01,Gas,54452.951,54.452951,310642.434,0.17529141237671347
2003-06-01,Hydro,28586.3,28.586299999999998,310642.434,0.09202316512881817
2003-06-01,Nuclear,64180.727,64.180727,310642.434,0.20660643870695397
2003-06-01,Solar,90.682,0.090682,310642.434,0.0002919176199861993
2003-06-01,Wind,1047.144,1.047144,310642.434,0.003370898130420907
2003-07-01,Coal,181852.318,181.852318,354302.248,0.5132688799648824
2003-07-01,Gas,76938.278,76.93827800000001,354302.248,0.21715436025119433
2003-07-01,Hydro,24843.095,24.843095,354302.248,0.07011836684705428
2003-07-01,Nuclear,69652.754,69.652754,354302.248,0.19659134084861915
2003-07-01,Solar,62.407,0.062407,354302.248,0.0001761405702399043
2003-07-01,Wind,953.396,0.9533959999999999,354302.248,0.0026909115180098996
2003-08-01,Coal,185331.823,185.331823,361454.846,0.5127385205951838
2003-08-01,Gas,83249.694,83.249694,361454.846,0.23031837841233424
2003-08-01,Hydro,22972.03,22.97203,361454.846,0.06355435610897854
2003-08-01,Nuclear,69023.878,69.023878,361454.846,0.1909612743164052
2003-08-01,Solar,61.992,0.061992,361454.846,0.00017150689964743203
2003-08-01,Wind,815.429,0.815429,361454.846,0.002255963667450733
2003-09-01,Coal,164910.002,164.91000200000002,307014.956,0.5371399626538064
2003-09-01,Gas,59089.943,59.089943,307014.956,0.19246600807290964
2003-09-01,Hydro,18480.455,18.480455000000003,307014.956,0.06019398937685629
2003-09-01,Nuclear,63583.645,63.583645,307014.956,0.2071027608179453
2003-09-01,Solar,55.857,0.055857,307014.956,0.00018193576211316558
2003-09-01,Wind,895.054,0.895054,307014.956,0.002915343316369252
2003-10-01,Coal,159322.942,159.322942,290524.338,0.5483979176987231
2003-10-01,Gas,51824.169,51.824169000000005,290524.338,0.17838150619931883
2003-10-01,Hydro,18428.423,18.428423,290524.338,0.06343159794068612
2003-10-01,Nuclear,60016.207,60.016207,290524.338,0.20657893040272587
2003-10-01,Solar,35.436,0.035436,290524.338,0.00012197256947195935
2003-10-01,Wind,897.161,0.897161,290524.338,0.0030880751890741765
2003-11-01,Coal,158223.194,158.22319399999998,283841.861,0.5574343172728846
2003-11-01,Gas,45327.919,45.327919,283841.861,0.15969427074747092
2003-11-01,Hydro,19715.265,19.715265,283841.861,0.06945862365241469
2003-11-01,Nuclear,59600.02,59.600019999999994,283841.861,0.20997614583706525
2003-11-01,Solar,14.031,0.014031,283841.861,4.9432454926019534e-05
2003-11-01,Wind,961.432,0.9614320000000001,283841.861,0.003387210035238601
2003-12-01,Coal,176291.473,176.291473,314091.529,0.561274204246368
2003-12-01,Gas,44034.895,44.034895,314091.529,0.14019765238558854
2003-12-01,Hydro,24044.33,24.044330000000002,314091.529,0.07655198494703754
2003-12-01,Nuclear,68611.699,68.61169899999999,314091.529,0.21844492023852066
2003-12-01,Solar,4.251,0.0042510000000000004,314091.529,1.3534271406600083e-05
2003-12-01,Wind,1104.881,1.104881,314091.529,0.003517703911078736
2004-01-01,Coal,180657.42054,180.65742054,323712.31333,0.5580801628507518
2004-01-01,Gas,48253.37213,48.25337213,323712.31333,0.14906251675638107
2004-01-01,Hydro,22983.30588,22.98330588,323712.31333,0.07099917097243773
2004-01-01,Nuclear,70806.16,70.80616,323712.31333,0.2187317475557951
2004-01-01,Solar,12.60957,0.01260957,323712.31333,3.8953013156300625e-05
2004-01-01,Wind,999.44521,0.99944521,323712.31333,0.0030874488514780157
2004-02-01,Coal,161503.09216,161.50309216,297870.96335,0.5421914588238431
2004-02-01,Gas,50319.87478,50.31987478,297870.96335,0.16893178916829793
2004-02-01,Hydro,20913.61671,20.91361671,297870.96335,0.07021032354008398
2004-02-01,Nuclear,64101.949,64.101949,297870.96335,0.21520039509416655
2004-02-01,Solar,10.86173,0.01086173,297870.96335,3.646454786275159e-05
2004-02-01,Wind,1021.56897,1.0215689700000001,297870.96335,0.0034295688257457006
2004-03-01,Coal,154288.41916,154.28841916,291633.15674,0.5290496488283495
2004-03-01,Gas,49801.1869,49.8011869,291633.15674,0.1707665460837819
2004-03-01,Hydro,22914.28123,22.91428123,291633.15674,0.07857227719284605
2004-03-01,Nuclear,63285.116,63.285116,291633.15674,0.21700247224090724
2004-03-01,Solar,52.92945,0.05292945,291633.15674,0.0001814932519733627
2004-03-01,Wind,1291.224,1.291224,291633.15674,0.004427562402141969
2004-04-01,Coal,141470.95622,141.47095622,274152.93298,0.5160293369187503
2004-04-01,Gas,51821.98826,51.82198826,274152.93298,0.18902583932516426
2004-04-01,Hydro,20887.97481,20.88797481,274152.93298,0.07619095875776685
2004-04-01,Nuclear,58620.255,58.620255,274152.93298,0.21382319117584075
2004-04-01,Solar,56.90189,0.056901890000000004,274152.93298,0.00020755528449572017
2004-04-01,Wind,1294.8568,1.2948568,274152.93298,0.004723118537982092
2004-05-01,Coal,157016.37723,157.01637723000002,309758.74263,0.5068989365622284
2004-05-01,Gas,62021.80807,62.02180807,309758.74263,0.20022617454928038
2004-05-01,Hydro,24019.71812,24.01971812,309758.74263,0.07754330972569522
2004-05-01,Nuclear,64917.412,64.917412,309758.74263,0.209574107412821
2004-05-01,Solar,81.77573,0.08177572999999999,309758.74263,0.0002639981338563196
2004-05-01,Wind,1701.65148,1.70165148,309758.74263,0.005493473616118675
2004-06-01,Coal,167641.90627,167.64190627,326799.07508000004,0.512981581202338
2004-06-01,Gas,64685.66904,64.68566904000001,326799.07508000004,0.19793712397798258
2004-06-01,Hydro,25252.34503,25.25234503,326799.07508000004,0.0772717763164362
2004-06-01,Nuclear,67734.073,67.73407300000001,326799.07508000004,0.20726519187185208
2004-06-01,Solar,87.876,0.08787600000000001,326799.07508000004,0.0002688991698599149
2004-06-01,Wind,1397.20574,1.3972057400000002,326799.07508000004,0.004275427461531113
2004-07-01,Coal,181491.82062,181.49182062000003,357321.63501,0.5079228427210145
2004-07-01,Gas,79290.02224,79.29002224,357321.63501,0.22190098351526066
2004-07-01,Hydro,23318.27953,23.318279529999998,357321.63501,0.06525851570489823
2004-07-01,Nuclear,71975.04,71.97503999999999,357321.63501,0.20142928092777168
2004-07-01,Solar,82.10253,0.08210253,357321.63501,0.00022977206515273634
2004-07-01,Wind,1164.37009,1.1643700899999998,357321.63501,0.0032586050659020793
2004-08-01,Coal,178181.34259,178.18134258999999,349786.04621,0.5094009452939292
2004-08-01,Gas,77820.68835,77.82068835,349786.04621,0.22248082561669433
2004-08-01,Hydro,21591.96742,21.59196742,349786.04621,0.061729070252953704
2004-08-01,Nuclear,71068.483,71.06848299999999,349786.04621,0.20317700997521446
2004-08-01,Solar,72.846,0.07284600000000001,349786.04621,0.0002082587364170201
2004-08-01,Wind,1050.71885,1.05071885,349786.04621,0.0030038901247912645
2004-09-01,Coal,164252.92334,164.25292334,319714.48197,0.5137487746188878
2004-09-01,Gas,67853.99334,67.85399334,319714.48197,0.2122330928580426
2004-09-01,Hydro,20525.26137,20.52526137,319714.48197,0.06419872269635243
2004-09-01,Nuclear,65932.057,65.932057,319714.48197,0.20622167814777514
2004-09-01,Solar,60.63169,0.06063169,319714.48197,0.00018964323926274097
2004-09-01,Wind,1089.61523,1.0896152300000002,319714.48197,0.0034080884396792597
2004-10-01,Coal,157605.0954,157.60509539999998,297289.4506,0.5301402222040368
2004-10-01,Gas,57228.81399,57.22881399,297289.4506,0.1925020005738475
2004-10-01,Hydro,18862.7954,18.8627954,297289.4506,0.06344925917125699
2004-10-01,Nuclear,62530.352,62.530352,297289.4506,0.2103349172794361
2004-10-01,Solar,33.52109,0.03352109,297289.4506,0.00011275573328399836
2004-10-01,Wind,1028.87272,1.02887272,297289.4506,0.0034608450381387336
2004-11-01,Coal,157435.99421,157.43599421000002,287954.48014,0.5467391725715
2004-11-01,Gas,49693.03398,49.69303398,287954.48014,0.17257253283866203
2004-11-01,Hydro,20937.04438,20.93704438,287954.48014,0.07270956287889899
2004-11-01,Nuclear,58940.863,58.940863,287954.48014,0.2046881263015726
2004-11-01,Solar,15.34157,0.01534157,287954.48014,5.327776109800797e-05
2004-11-01,Wind,932.203,0.932203,287954.48014,0.0032373276482684835
2004-12-01,Coal,176755.20145,176.75520145,324071.87883999996,0.545419744788369
2004-12-01,Gas,51309.56547,51.30956547,324071.87883999996,0.15832773165527406
2004-12-01,Hydro,26210.71849,26.210718489999998,324071.87883999996,0.08087933634914585
2004-12-01,Nuclear,68616.627,68.616627,324071.87883999996,0.2117327404204585
2004-12-01,Solar,7.75776,0.00775776,324071.87883999996,2.3938393012588863e-05
2004-12-01,Wind,1172.00867,1.1720086699999999,324071.87883999996,0.0036165083937401473
2005-01-01,Coal,177013.90662,177.01390662,323592.17358,0.5470277746882459
2005-01-01,Gas,51337.62707,51.33762707,323592.17358,0.15864916169645268
2005-01-01,Hydro,24272.16485,24.27216485,323592.17358,0.07500850401129779
2005-01-01,Nuclear,69828.239,69.828239,323592.17358,0.21579087722508447
2005-01-01,Solar,8.66754,0.008667540000000001,323592.17358,2.6785382057014337e-05
2005-01-01,Wind,1131.5685,1.1315685,323592.17358,0.0034968969968621577
2005-02-01,Coal,155818.01413,155.81801413,284263.90204,0.54814562458259
2005-02-01,Gas,44912.61665,44.912616650000004,284263.90204,0.1579962011626793
2005-02-01,Hydro,21606.77394,21.60677394,284263.90204,0.07600955937402004
2005-02-01,Nuclear,60946.934,60.946934,284263.90204,0.214402650363337
2005-02-01,Solar,13.08154,0.013081540000000001,284263.90204,4.601899821300293e-05
2005-02-01,Wind,966.48178,0.96648178,284263.90204,0.0033999455191605797
2005-03-01,Coal,163612.7005,163.61270050000002,301583.05344,0.542512911895266
2005-03-01,Gas,51896.97271,51.89697271,301583.05344,0.17208185976645043
2005-03-01,Hydro,22936.06749,22.936067490000003,301583.05344,0.07605224242005738
2005-03-01,Nuclear,61538.53,61.53853,301583.05344,0.20405168426429207
2005-03-01,Solar,38.15709,0.03815709,301583.05344,0.0001265226595618091
2005-03-01,Wind,1560.62565,1.56062565,301583.05344,0.005174778994372397
2005-04-01,Coal,143083.23903,143.08323903,275397.66059,0.5195513960556698
2005-04-01,Gas,52016.28598,52.01628598,275397.66059,0.1888770074101667
2005-04-01,Hydro,23058.35863,23.058358629999997,275397.66059,0.0837275036418275
2005-04-01,Nuclear,55484.01,55.484010000000005,275397.66059,0.201468704858035
2005-04-01,Solar,58.26325,0.05826325,275397.66059,0.00021156043909443292
2005-04-01,Wind,1697.5037,1.6975037,275397.66059,0.006163827595206661
2005-05-01,Coal,153957.96154,153.95796153999999,300860.52278,0.511725367347645
2005-05-01,Gas,54826.00402,54.82600402,300860.52278,0.18223063469211193
2005-05-01,Hydro,27278.51096,27.27851096,300860.52278,0.09066829608598076
2005-05-01,Nuclear,62970.464,62.970464,300860.52278,0.2093011852074932
2005-05-01,Solar,81.15271,0.08115271,300860.52278,0.00026973532203605776
2005-05-01,Wind,1746.42955,1.74642955,300860.52278,0.005804781344733128
2005-06-01,Coal,174866.99726,174.86699726,345315.15533,0.5063982699887255
2005-06-01,Gas,75635.49254,75.63549254,345315.15533,0.21903322623566593
2005-06-01,Hydro,26782.98993,26.78298993,345315.15533,0.0775610033808243
2005-06-01,Nuclear,66144.275,66.144275,345315.15533,0.1915475587417798
2005-06-01,Solar,88.47625,0.08847624999999999,345315.15533,0.0002562188442480834
2005-06-01,Wind,1796.92435,1.79692435,345315.15533,0.005203722808756458
2005-07-01,Coal,186090.75719,186.09075719,381430.29086,0.4878761903529646
2005-07-01,Gas,96819.41031,96.81941031000001,381430.29086,0.2538325157441063
2005-07-01,Hydro,25956.84152,25.95684152,381430.29086,0.06805133766769243
2005-07-01,Nuclear,71070.011,71.070011,381430.29086,0.1863250316060648
2005-07-01,Solar,72.32901,0.07232901,381430.29086,0.00018962576316873482
2005-07-01,Wind,1420.94183,1.42094183,381430.29086,0.0037252988660031244
2005-08-01,Coal,187573.75443,187.57375443,382521.5146,0.49036131896043683
2005-08-01,Gas,100786.65435,100.78665434999999,382521.5146,0.26347970114933766
2005-08-01,Hydro,21565.67882,21.565678820000002,382521.5146,0.05637768856622634
2005-08-01,Nuclear,71381.55,71.38155,382521.5146,0.18660793517625585
2005-08-01,Solar,75.84548,0.07584547999999999,382521.5146,0.00019827768401291381
2005-08-01,Wind,1138.03152,1.13803152,382521.5146,0.0029750784637304164
2005-09-01,Coal,171656.21549,171.65621549,330643.81585,0.5191574959559311
2005-09-01,Gas,73355.48269,73.35548269,330643.81585,0.22185650894882752
2005-09-01,Hydro,17363.68401,17.36368401,330643.81585,0.052514770207821505
2005-09-01,Nuclear,66738.979,66.738979,330643.81585,0.20184553831267432
2005-09-01,Solar,61.1077,0.0611077,330643.81585,0.00018481428374188055
2005-09-01,Wind,1468.34696,1.46834696,330643.81585,0.004440872291003715
2005-10-01,Coal,162436.79301,162.43679301,299103.48613,0.5430789025956045
2005-10-01,Gas,55940.88089,55.94088089,299103.48613,0.1870285151597541
2005-10-01,Hydro,18006.36026,18.00636026,299103.48613,0.06020110461759667
2005-10-01,Nuclear,61235.597,61.235597,299103.48613,0.20473046901695102
2005-10-01,Solar,37.66515,0.037665149999999994,299103.48613,0.0001259268171271983
2005-10-01,Wind,1446.18982,1.44618982,299103.48613,0.0048350817929665975
2005-11-01,Coal,158797.52701,158.79752700999998,292125.57642,0.5435933715769234
2005-11-01,Gas,49440.22594,49.44022594,292125.57642,0.1692430582282118
2005-11-01,Hydro,19352.66779,19.352667789999998,292125.57642,0.06624776928869773
2005-11-01,Nuclear,62912.709,62.912709,292125.57642,0.2153618651642745
2005-11-01,Solar,12.7552,0.0127552,292125.57642,4.3663414057457834e-05
2005-11-01,Wind,1609.69148,1.60969148,292125.57642,0.005510272327835087
2005-12-01,Coal,177965.17958,177.96517957999998,327664.61186,0.543132133097237
2005-12-01,Gas,53992.60122,53.99260122,327664.61186,0.16478008080735068
2005-12-01,Hydro,22141.15675,22.141156749999997,327664.61186,0.06757262135912366
2005-12-01,Nuclear,71735.067,71.735067,327664.61186,0.21892833221382466
2005-12-01,Solar,2.79342,0.0027934199999999996,327664.61186,8.525241661414244e-06
2005-12-01,Wind,1827.81389,1.8278138899999998,327664.61186,0.005578307280802612
2006-01-01,Coal,169236.08057,169.23608056999998,314786.75797,0.5376213461499185
2006-01-01,Gas,43806.92078,43.80692078,314786.75797,0.13916379793896833
2006-01-01,Hydro,27436.65597,27.43665597,314786.75797,0.08715949853460732
2006-01-01,Nuclear,71911.532,71.91153200000001,314786.75797,0.22844522578949578
2006-01-01,Solar,12.9353,0.0129353,314786.75797,4.1092262214005736e-05
2006-01-01,Wind,2382.63335,2.38263335,314786.75797,0.007569039324796094
2006-02-01,Coal,158616.18891,158.61618891,295344.00677,0.5370557223919659
2006-02-01,Gas,47408.9894,47.408989399999996,295344.00677,0.16052125085754623
2006-02-01,Hydro,24761.68318,24.76168318,295344.00677,0.08384014103012842
2006-02-01,Nuclear,62615.654,62.615654,295344.00677,0.2120092250551816
2006-02-01,Solar,19.53284,0.01953284,295344.00677,6.613589425300665e-05
2006-02-01,Wind,1921.95844,1.92195844,295344.00677,0.006507524770924947
2006-03-01,Coal,161325.11525,161.32511525,306984.35054,0.525515763152817
2006-03-01,Gas,54921.74189,54.92174189,306984.35054,0.17890730193050575
2006-03-01,Hydro,24624.60881,24.62460881,306984.35054,0.0802145411213443
2006-03-01,Nuclear,63720.849,63.720849,306984.35054,0.2075703497194955
2006-03-01,Solar,33.40385,0.03340385,306984.35054,0.00010881287577441992
2006-03-01,Wind,2358.63174,2.35863174,306984.35054,0.007683231200062983
2006-04-01,Coal,141426.23364,141.42623364,286163.81346,0.49421424718247464
2006-04-01,Gas,56090.85628,56.09085628,286163.81346,0.19600960583313023
2006-04-01,Hydro,28555.68297,28.555682970000003,286163.81346,0.0997878894075876
2006-04-01,Nuclear,57567.204,57.567204,286163.81346,0.2011687057981101
2006-04-01,Solar,52.07432,0.05207432,286163.81346,0.0001819738120287489
2006-04-01,Wind,2471.76225,2.4717622500000003,286163.81346,0.008637577966668744
2006-05-01,Coal,157009.75508,157.00975508,318718.92208,0.49262765465989433
2006-05-01,Gas,65585.60534,65.58560534,318718.92208,0.20577882515408888
2006-05-01,Hydro,30818.44294,30.81844294,318718.92208,0.0966947388591645
2006-05-01,Nuclear,62775.701,62.775701,318718.92208,0.19696257941109313
2006-05-01,Solar,70.73512,0.07073512,318718.92208,0.00022193574055275305
2006-05-01,Wind,2458.6826,2.4586826,318718.92208,0.007714266175206438
2006-06-01,Coal,169693.4782,169.69347820000002,351023.91192,0.4834242695086652
2006-06-01,Gas,81060.20993,81.06020993,351023.91192,0.23092503723357172
2006-06-01,Hydro,29757.28409,29.757284090000002,351023.91192,0.08477281199231188
2006-06-01,Nuclear,68391.472,68.391472,351023.91192,0.19483422546890974
2006-06-01,Solar,69.70207,0.06970207,351023.91192,0.00019856786854989365
2006-06-01,Wind,2051.76563,2.05176563,351023.91192,0.005845087927991661
2006-07-01,Coal,187820.87151,187.82087151,395556.9924,0.4748263211589734
2006-07-01,Gas,108093.51438,108.09351437999999,395556.9924,0.2732691279811642
2006-07-01,Hydro,25439.39237,25.43939237,395556.9924,0.06431283698374081
2006-07-01,Nuclear,72186.494,72.18649400000001,395556.9924,0.18249328260389516
2006-07-01,Solar,61.65591,0.06165591,395556.9924,0.0001558711163868178
2006-07-01,Wind,1955.06423,1.9550642299999998,395556.9924,0.0049425601558396315
2006-08-01,Coal,189454.92967,189.45492967,391529.22436,0.4838845171256018
2006-08-01,Gas,106591.66595,106.59166594999999,391529.22436,0.2722444694243104
2006-08-01,Hydro,21728.3537,21.7283537,391529.22436,0.05549612225119981
2006-08-01,Nuclear,72016.095,72.016095,391529.22436,0.18393542683236144
2006-08-01,Solar,82.99316,0.08299316,391529.22436,0.0002119718142002349
2006-08-01,Wind,1655.18688,1.65518688,391529.22436,0.004227492552326318
2006-09-01,Coal,161590.35416,161.59035415999998,320040.624,0.5049057589638994
2006-09-01,Gas,72673.34798,72.67334798,320040.624,0.22707538521734666
2006-09-01,Hydro,17201.46086,17.20146086,320040.624,0.05374774191166431
2006-09-01,Nuclear,66642.327,66.64232700000001,320040.624,0.20823083697024664
2006-09-01,Solar,53.99022,0.05399022,320040.624,0.00016869802128619772
2006-09-01,Wind,1879.14378,1.8791437800000002,320040.624,0.00587157891555667
2006-10-01,Coal,161389.65914,161.38965914,309068.59442,0.5221807134525098
2006-10-01,Gas,70640.03895,70.64003895,309068.59442,0.22855780310698837
2006-10-01,Hydro,17055.17699,17.05517699,309068.59442,0.05518249766530258
2006-10-01,Nuclear,57509.306,57.509305999999995,309068.59442,0.18607295285993813
2006-10-01,Solar,32.28346,0.03228346,309068.59442,0.00010445402924416613
2006-10-01,Wind,2442.12988,2.44212988,309068.59442,0.007901578886016924
